Leto,Kraj,Število tekmovalcev,Gostiteljica,Ime,Priimek,Država,Mesto,Medalja,Skupno,Točke
1990,Beijing,308,People's Republic of China,Nejat,Cingi,Türkiye,139,B,16,"[0, 5, 4, 3, 4, 0]"
1990,Beijing,308,People's Republic of China,Trường,Lan Lê,Vietnam,139,B,16,"[7, 3, 3, 2, 1, 0]"
1990,Beijing,308,People's Republic of China,Christoph,Stroh,Austria,156,HM,15,"[0, 3, 2, 3, 7, 0]"
1990,Beijing,308,People's Republic of China,Andrew,Chow,Canada,156,HM,15,"[7, 1, 2, 1, 3, 1]"
1990,Beijing,308,People's Republic of China,Hugh,Thomas,Canada,156,HM,15,"[0, 3, 1, 0, 7, 4]"
1990,Beijing,308,People's Republic of China,Daniel,Lasaosa Medarde,Spain,156,,15,"[2, 2, 2, 2, 4, 3]"
1990,Beijing,308,People's Republic of China,Xavier,Gabaix,France,156,HM,15,"[2, 2, 1, 7, 1, 2]"
1990,Beijing,308,People's Republic of China,Christos,Adamaras,Greece,156,HM,15,"[7, 3, 1, 1, 3, 0]"
1990,Beijing,308,People's Republic of China,Cian Sean,Dorr,Ireland,156,,15,"[4, 1, 1, 0, 4, 5]"
1990,Beijing,308,People's Republic of China,Seung Kyun,Lee,Republic of Korea,156,,15,"[3, 3, 2, 3, 4, 0]"
1990,Beijing,308,People's Republic of China,Danah,Al-Mulla,Kuwait,156,,15,"[5, 2, 3, 3, 2, 0]"
1990,Beijing,308,People's Republic of China,Belfkira,Hamid,Morocco,156,,15,"[5, 1, 5, 3, 0, 1]"
1990,Beijing,308,People's Republic of China,Diane,Maclagan,New Zealand,156,,15,"[1, 1, 1, 4, 6, 2]"
1990,Beijing,308,People's Republic of China,Zihuai,Jin,Singapore,156,HM,15,"[0, 7, 1, 2, 5, 0]"
1990,Beijing,308,People's Republic of China,Changkai,Yu,Singapore,156,HM,15,"[1, 7, 0, 2, 5, 0]"
1990,Beijing,308,People's Republic of China,Tunay,İhsan Tunca,Türkiye,156,,15,"[4, 2, 1, 3, 5, 0]"
1990,Beijing,308,People's Republic of China,Hoang,Huy Vũ,Vietnam,156,,15,"[6, 4, 0, 3, 2, 0]"
1990,Beijing,308,People's Republic of China,Samir,Aitarane,Algeria,171,,14,"[3, 3, 3, 2, 3, 0]"
1990,Beijing,308,People's Republic of China,Luis,Victor Dieulefait,Argentina,171,HM,14,"[0, 3, 1, 7, 3, 0]"
1990,Beijing,308,People's Republic of China,Jamal,A. Abdulla,Bahrain,171,,14,"[3, 3, 3, 4, 1, 0]"
1990,Beijing,308,People's Republic of China,Fadhel,M. Al-Mawlani,Bahrain,171,HM,14,"[7, 1, 2, 1, 1, 2]"
1990,Beijing,308,People's Republic of China,Enrique Garcia,Lopez,Spain,171,,14,"[3, 1, 1, 3, 2, 4]"
1990,Beijing,308,People's Republic of China,Francisco,M. Ogando Serrano,Spain,171,,14,"[2, 1, 4, 2, 2, 3]"
1990,Beijing,308,People's Republic of China,Jim,Lok Ma,Hong Kong,171,HM,14,"[1, 7, 1, 1, 3, 1]"
1990,Beijing,308,People's Republic of China,Tomoyuki,Katsumata,Japan,171,,14,"[4, 3, 1, 0, 5, 1]"
1990,Beijing,308,People's Republic of China,Raúl,Segura Acevedo,Mexico,171,HM,14,"[7, 4, 0, 1, 0, 2]"
1990,Beijing,308,People's Republic of China,Purebbajar,Thengel,Mongolia,171,,14,"[0, 3, 1, 2, 5, 3]"
1990,Beijing,308,People's Republic of China,Ziwei,Lin,Singapore,171,,14,"[2, 5, 1, 1, 2, 3]"
1990,Beijing,308,People's Republic of China,Han,Yin Hsi,Singapore,171,,14,"[2, 3, 2, 1, 2, 4]"
1990,Beijing,308,People's Republic of China,Ivan,Anić,Yugoslavia,171,HM,14,"[0, 2, 2, 3, 7, 0]"
1990,Beijing,308,People's Republic of China,Ariel David,Landau,Argentina,184,,13,"[0, 3, 3, 1, 6, 0]"
1990,Beijing,308,People's Republic of China,Nazar,Mohamed H. Kamaluddin,Bahrain,184,,13,"[5, 3, 3, 1, 0, 1]"
1990,Beijing,308,People's Republic of China,Luciano,Guimarães Monteiro de Castro,Brazil,184,,13,"[1, 1, 3, 1, 6, 1]"
1990,Beijing,308,People's Republic of China,Mijail,Borges Quintana,Cuba,184,,13,"[4, 1, 4, 1, 3, 0]"
1990,Beijing,308,People's Republic of China,Marco,Castrillon Lopez,Spain,184,,13,"[2, 2, 2, 3, 0, 4]"
1990,Beijing,308,People's Republic of China,Mika,Seppä,Finland,184,,13,"[1, 3, 2, 1, 6, 0]"
1990,Beijing,308,People's Republic of China,Guillaume,Texier,France,184,,13,"[0, 4, 1, 3, 2, 3]"
1990,Beijing,308,People's Republic of China,Wing,Leung Cheng,Hong Kong,184,,13,"[3, 1, 1, 0, 6, 2]"
1990,Beijing,308,People's Republic of China,Julian,Norman McCrae,Ireland,184,,13,"[0, 6, 1, 0, 5, 1]"
1990,Beijing,308,People's Republic of China,Qais,Al-Bassam,Kuwait,184,HM,13,"[7, 3, 1, 1, 0, 1]"
1990,Beijing,308,People's Republic of China,Batniam,Baatarjab,Mongolia,184,HM,13,"[0, 2, 2, 2, 7, 0]"
1990,Beijing,308,People's Republic of China,Raimondo,Eggink,Netherlands,184,HM,13,"[0, 3, 1, 2, 7, 0]"
1990,Beijing,308,People's Republic of China,Dag,Madsen,Norway,184,,13,"[1, 4, 1, 1, 6, 0]"
1990,Beijing,308,People's Republic of China,Andrzej,Kosiński,Poland,184,HM,13,"[0, 7, 3, 1, 2, 0]"
1990,Beijing,308,People's Republic of China,Tolga,Etgü,Türkiye,184,HM,13,"[0, 2, 2, 2, 7, 0]"
1990,Beijing,308,People's Republic of China,Alan,Iwi,United Kingdom,184,HM,13,"[0, 0, 3, 7, 3, 0]"
1990,Beijing,308,People's Republic of China,Alen,Selimbegović,Yugoslavia,184,,13,"[0, 4, 1, 1, 6, 1]"
1990,Beijing,308,People's Republic of China,Pablo Ariel,Milrud,Argentina,201,HM,12,"[0, 3, 0, 2, 7, 0]"
1990,Beijing,308,People's Republic of China,Nadhem,A. Abdulla Hassan,Bahrain,201,,12,"[2, 2, 3, 2, 2, 1]"
1990,Beijing,308,People's Republic of China,Javier,Arregui Garcia,Spain,201,,12,"[2, 2, 1, 2, 4, 1]"
1990,Beijing,308,People's Republic of China,Jukka,Kohonen,Finland,201,HM,12,"[0, 2, 1, 7, 2, 0]"
1990,Beijing,308,People's Republic of China,Evgeniou,Theodoros,Greece,201,,12,"[3, 3, 3, 2, 1, 0]"
1990,Beijing,308,People's Republic of China,Arvind,Rajaraman,India,201,,12,"[0, 2, 1, 2, 6, 1]"
1990,Beijing,308,People's Republic of China,Vahid,Tavasoli,Islamic Republic of Iran,201,,12,"[3, 3, 0, 3, 3, 0]"
1990,Beijing,308,People's Republic of China,Bong-Gyun,Koh,Republic of Korea,201,HM,12,"[0, 2, 2, 1, 7, 0]"
1990,Beijing,308,People's Republic of China,Eduardo,Dueñez Guzmán,Mexico,201,HM,12,"[7, 0, 3, 1, 1, 0]"
1990,Beijing,308,People's Republic of China,Philip,Vialoux,New Zealand,201,HM,12,"[1, 2, 1, 1, 7, 0]"
1990,Beijing,308,People's Republic of China,José Pedro,Fernandes da Silva Coelho,Portugal,201,,12,"[4, 3, 1, 2, 2, 0]"
1990,Beijing,308,People's Republic of China,Fredrik,Andréasson,Sweden,201,,12,"[0, 5, 1, 1, 5, 0]"
1990,Beijing,308,People's Republic of China,Latif,Kalın,Türkiye,201,HM,12,"[7, 0, 1, 2, 1, 1]"
1990,Beijing,308,People's Republic of China,Thomas,Leinster,United Kingdom,201,,12,"[5, 2, 2, 1, 1, 1]"
1990,Beijing,308,People's Republic of China,Timothy,Kokesh,United States of America,201,,12,"[1, 3, 1, 2, 4, 1]"
1990,Beijing,308,People's Republic of China,Guido,Jorge Castro Odio,Cuba,216,HM,11,"[7, 1, 0, 0, 3, 0]"
1990,Beijing,308,People's Republic of China,Aidan,Hollinshead,Ireland,216,,11,"[4, 1, 2, 1, 3, 0]"
1990,Beijing,308,People's Republic of China,Kin,Gong Yuen,Macau,216,,11,"[2, 1, 1, 3, 3, 1]"
1990,Beijing,308,People's Republic of China,Dorjsuren,Baramsai,Mongolia,216,HM,11,"[7, 0, 1, 2, 1, 0]"
1990,Beijing,308,People's Republic of China,Michael,Burns,New Zealand,216,,11,"[4, 0, 1, 2, 2, 2]"
1990,Beijing,308,People's Republic of China,Ryong,Song Pak,Democratic People's Republic of Korea,216,,11,"[1, 2, 1, 2, 4, 1]"
1990,Beijing,308,People's Republic of China,Siripong,Atipan,Thailand,216,HM,11,"[0, 0, 2, 2, 7, 0]"
1990,Beijing,308,People's Republic of China,Soontorn,Oraintara,Thailand,216,HM,11,"[7, 0, 1, 1, 2, 0]"
1990,Beijing,308,People's Republic of China,Hà Huy,Tài,Vietnam,216,,11,"[3, 1, 1, 3, 2, 1]"
1990,Beijing,308,People's Republic of China,Julio,Cesar Exposito Garcia,Cuba,225,,10,"[1, 2, 2, 3, 1, 1]"
1990,Beijing,308,People's Republic of China,Alien Herrera,Torres,Cuba,225,,10,"[4, 1, 1, 2, 1, 1]"
1990,Beijing,308,People's Republic of China,Panayiotis,Georgiou,Cyprus,225,,10,"[3, 3, 1, 1, 2, 0]"
1990,Beijing,308,People's Republic of China,Nur,Aditya Buana,Indonesia,225,,10,"[4, 0, 2, 1, 2, 1]"
1990,Beijing,308,People's Republic of China,Kenichi,Kono,Japan,225,,10,"[4, 1, 1, 2, 1, 1]"
1990,Beijing,308,People's Republic of China,Youssfi,Chrif,Morocco,225,,10,"[1, 2, 3, 2, 2, 0]"
1990,Beijing,308,People's Republic of China,Quintijn,Puite,Netherlands,225,HM,10,"[0, 7, 1, 1, 1, 0]"
1990,Beijing,308,People's Republic of China,Krzysztof,Frączek,Poland,225,HM,10,"[1, 0, 1, 7, 1, 0]"
1990,Beijing,308,People's Republic of China,Diogo Luis Aguiar Gomes,Castro Vasconcelos,Portugal,225,,10,"[0, 2, 1, 6, 1, 0]"
1990,Beijing,308,People's Republic of China,Chol,Nam Chong,Democratic People's Republic of Korea,225,,10,"[4, 1, 2, 1, 1, 1]"
1990,Beijing,308,People's Republic of China,Gunnar,Andersson,Sweden,225,,10,"[0, 3, 2, 0, 4, 1]"
1990,Beijing,308,People's Republic of China,Frank,Wikström,Sweden,225,,10,"[0, 3, 1, 3, 2, 1]"
1990,Beijing,308,People's Republic of China,Arafat,Şahin,Türkiye,225,,10,"[2, 1, 2, 2, 2, 1]"
1990,Beijing,308,People's Republic of China,Vanja,Dunjić,Yugoslavia,225,,10,"[0, 1, 3, 3, 3, 0]"
1990,Beijing,308,People's Republic of China,Aymen,Hassan Al-Sayrafi,Bahrain,239,,9,"[0, 0, 3, 1, 5, 0]"
1990,Beijing,308,People's Republic of China,Madronero,Javier,Colombia,239,,9,"[1, 1, 1, 3, 2, 1]"
1990,Beijing,308,People's Republic of China,Juan Carlos,Vera,Colombia,239,,9,"[1, 1, 2, 2, 2, 1]"
