Leto,Kraj,Gostiteljica,Ime,Priimek,Država,Mesto,Medalja,Skupno,Točke
2002,Glasgow,United Kingdom,Kuan Kio,Ngai,Macau,220,B,14,"['0', '6', '0', '6', '2', '0']"
2002,Glasgow,United Kingdom,Jesús,Puente Arrubarrena,Mexico,220,B,14,"['7', '6', '0', '0', '1', '0']"
2002,Glasgow,United Kingdom,Ingrid,von Glehn,South Africa,220,B,14,"['7', '6', '0', '1', '0', '0']"
2002,Glasgow,United Kingdom,Paul,Monasterio,Venezuela,220,B,14,"['0', '5', '0', '6', '3', '0']"
2002,Glasgow,United Kingdom,Nikola,Todorović,Yugoslavia,220,B,14,"['7', '6', '0', '0', '1', '0']"
2002,Glasgow,United Kingdom,Gareth,White,Australia,233,HM,13,"['7', '0', '1', '2', '3', '0']"
2002,Glasgow,United Kingdom,Koen,Struyve,Belgium,233,HM,13,"['7', '0', '0', '4', '2', '0']"
2002,Glasgow,United Kingdom,Dino,Oglić,Bosnia and Herzegovina,233,,13,"['0', '6', '0', '6', '1', '0']"
2002,Glasgow,United Kingdom,Ralph,Furmaniak,Canada,233,HM,13,"['0', '0', '1', '7', '2', '3']"
2002,Glasgow,United Kingdom,Vítězslav,Kala,Czech Republic,233,,13,"['6', '0', '0', '6', '1', '0']"
2002,Glasgow,United Kingdom,Sergio,Millán López,Spain,233,HM,13,"['6', '0', '0', '7', '0', '0']"
2002,Glasgow,United Kingdom,Kaisa,Matomäki,Finland,233,HM,13,"['7', '0', '0', '4', '2', '0']"
2002,Glasgow,United Kingdom,Axel,Bacher,France,233,,13,"['3', '6', '0', '3', '1', '0']"
2002,Glasgow,United Kingdom,Dimitri,Arabidze,Georgia,233,HM,13,"['1', '7', '0', '4', '1', '0']"
2002,Glasgow,United Kingdom,Rudolf,Polzer,Germany,233,HM,13,"['7', '0', '1', '3', '2', '0']"
2002,Glasgow,United Kingdom,Stefanos,Aretakis,Greece,233,,13,"['1', '6', '1', '4', '1', '0']"
2002,Glasgow,United Kingdom,Thomas,Beuman,Netherlands,233,,13,"['6', '1', '0', '4', '2', '0']"
2002,Glasgow,United Kingdom,Birgit,van Dalen,Netherlands,233,HM,13,"['5', '0', '0', '7', '1', '0']"
2002,Glasgow,United Kingdom,Grigori,Grozman,Sweden,233,,13,"['6', '1', '0', '6', '0', '0']"
2002,Glasgow,United Kingdom,Pongpol,Ruankong,Thailand,233,HM,13,"['7', '0', '1', '0', '5', '0']"
2002,Glasgow,United Kingdom,Tong-Ke,Xue,United States of America,233,HM,13,"['7', '1', '1', '0', '3', '1']"
2002,Glasgow,United Kingdom,Levon,Nurbekyan,Armenia,249,HM,12,"['0', '7', '0', '4', '1', '0']"
2002,Glasgow,United Kingdom,Andrew,Kwok,Australia,249,,12,"['0', '6', '1', '4', '1', '0']"
2002,Glasgow,United Kingdom,Bjarke,Roune,Denmark,249,HM,12,"['7', '0', '0', '5', '0', '0']"
2002,Glasgow,United Kingdom,Olli-Pentti,Saira,Finland,249,HM,12,"['7', '0', '0', '3', '2', '0']"
2002,Glasgow,United Kingdom,Giorgi,Merabishvili,Georgia,249,,12,"['4', '6', '0', '0', '2', '0']"
2002,Glasgow,United Kingdom,Dijana,Kreso,Croatia,249,HM,12,"['0', '7', '0', '4', '1', '0']"
2002,Glasgow,United Kingdom,Ivan,Sikirić,Croatia,249,,12,"['6', '0', '0', '6', '0', '0']"
2002,Glasgow,United Kingdom,Sam,McCall,New Zealand,249,HM,12,"['7', '0', '0', '4', '1', '0']"
2002,Glasgow,United Kingdom,Stephen,Merriman,New Zealand,249,HM,12,"['7', '0', '0', '4', '1', '0']"
2002,Glasgow,United Kingdom,Peter,Nelson,New Zealand,249,HM,12,"['7', '1', '0', '3', '1', '0']"
2002,Glasgow,United Kingdom,Andrés,Coila,Peru,249,,12,"['0', '6', '1', '4', '1', '0']"
2002,Glasgow,United Kingdom,Weiyu,Colin Tan,Singapore,249,HM,12,"['7', '0', '0', '3', '2', '0']"
2002,Glasgow,United Kingdom,Patompong,Ungprasert,Thailand,249,HM,12,"['1', '1', '0', '7', '3', '0']"
2002,Glasgow,United Kingdom,Arslan,Berdimuradow,Turkmenistan,249,,12,"['0', '6', '0', '4', '2', '0']"
2002,Glasgow,United Kingdom,Gavin,Johnstone,United Kingdom,249,,12,"['6', '0', '1', '4', '1', '0']"
2002,Glasgow,United Kingdom,Aziz,Jurakulov,Uzbekistan,249,HM,12,"['0', '7', '0', '4', '1', '0']"
2002,Glasgow,United Kingdom,Farruh,Shahidi,Uzbekistan,249,HM,12,"['0', '7', '0', '4', '1', '0']"
2002,Glasgow,United Kingdom,Franz,Jungreitmayer,Austria,266,HM,11,"['7', '1', '0', '1', '2', '0']"
2002,Glasgow,United Kingdom,Vincent,Malmédy,Belgium,266,HM,11,"['2', '7', '0', '1', '1', '0']"
2002,Glasgow,United Kingdom,Franklin,Rivero Duarte,Cuba,266,,11,"['6', '0', '0', '4', '1', '0']"
2002,Glasgow,United Kingdom,Flemming,von Essen,Denmark,266,HM,11,"['4', '0', '0', '7', '0', '0']"
2002,Glasgow,United Kingdom,Miikka,Heikkinen,Finland,266,HM,11,"['7', '0', '0', '4', '0', '0']"
2002,Glasgow,United Kingdom,David,Murray,Ireland,266,,11,"['6', '0', '0', '4', '1', '0']"
2002,Glasgow,United Kingdom,Eyvindur Ari,Pálsson,Iceland,266,HM,11,"['0', '0', '0', '4', '7', '0']"
2002,Glasgow,United Kingdom,Masaki,Nishimoto,Japan,266,,11,"['6', '1', '1', '0', '2', '1']"
2002,Glasgow,United Kingdom,Timur,Mambetov,Kyrgyzstan,266,HM,11,"['7', '0', '0', '4', '0', '0']"
2002,Glasgow,United Kingdom,Agnis,Liukis,Latvia,266,HM,11,"['7', '1', '0', '3', '0', '0']"
2002,Glasgow,United Kingdom,Darren Chung Lee,Ong,Malaysia,266,HM,11,"['4', '0', '0', '7', '0', '0']"
2002,Glasgow,United Kingdom,Mendbayar,Bayambadorj,Mongolia,266,,11,"['0', '6', '0', '4', '1', '0']"
2002,Glasgow,United Kingdom,Carl,Nettelblad,Sweden,266,HM,11,"['7', '0', '0', '3', '1', '0']"
2002,Glasgow,United Kingdom,Svyatoslav,Melnychenko,Ukraine,266,,11,"['0', '6', '1', '1', '1', '2']"
2002,Glasgow,United Kingdom,Shohruh,Ruzikulov,Uzbekistan,266,,11,"['0', '6', '0', '4', '1', '0']"
2002,Glasgow,United Kingdom,Alexander,Razen,Austria,281,HM,10,"['0', '7', '0', '3', '0', '0']"
2002,Glasgow,United Kingdom,Pavel,Silveira Díaz,Cuba,281,HM,10,"['1', '7', '0', '1', '1', '0']"
2002,Glasgow,United Kingdom,Dagnier Antonio Curra,Sosa,Cuba,281,HM,10,"['0', '1', '1', '7', '1', '0']"
2002,Glasgow,United Kingdom,Aleksei,Lissitsin,Estonia,281,HM,10,"['1', '0', '0', '7', '2', '0']"
2002,Glasgow,United Kingdom,Ago-Erik,Riet,Estonia,281,HM,10,"['7', '1', '0', '1', '1', '0']"
2002,Glasgow,United Kingdom,Salome,Vakhtangadze,Georgia,281,,10,"['0', '6', '0', '2', '2', '0']"
2002,Glasgow,United Kingdom,Massimiliano,Patassini,Italy,281,HM,10,"['0', '1', '0', '7', '2', '0']"
2002,Glasgow,United Kingdom,Rihards,Opmanis,Latvia,281,HM,10,"['0', '0', '0', '7', '1', '2']"
2002,Glasgow,United Kingdom,Jørgen,Avdal,Norway,281,,10,"['5', '0', '0', '4', '1', '0']"
2002,Glasgow,United Kingdom,Michał,Jóźwikowski,Poland,281,HM,10,"['1', '0', '1', '7', '1', '0']"
2002,Glasgow,United Kingdom,Zhiwei Calvin,Lin,Singapore,281,,10,"['1', '6', '0', '0', '2', '1']"
2002,Glasgow,United Kingdom,Alex,Maier,Switzerland,281,HM,10,"['7', '0', '0', '3', '0', '0']"
2002,Glasgow,United Kingdom,Fernando,Delgado,Venezuela,281,,10,"['0', '6', '0', '4', '0', '0']"
2002,Glasgow,United Kingdom,Karl,Rupp,Austria,294,HM,9,"['0', '0', '1', '7', '1', '0']"
2002,Glasgow,United Kingdom,Javid,Habibov,Azerbaijan,294,HM,9,"['0', '0', '1', '7', '1', '0']"
2002,Glasgow,United Kingdom,Antony,Trinh,Belgium,294,HM,9,"['0', '0', '1', '7', '1', '0']"
2002,Glasgow,United Kingdom,Santiago,Saavedra Pineda,Colombia,294,HM,9,"['1', '1', '0', '7', '0', '0']"
2002,Glasgow,United Kingdom,Sofoklis,Zambirinis,Cyprus,294,,9,"['0', '5', '0', '4', '0', '0']"
2002,Glasgow,United Kingdom,Dhani,Wiryawan Susilo,Indonesia,294,HM,9,"['0', '1', '0', '7', '1', '0']"
2002,Glasgow,United Kingdom,Rune,Valle,Norway,294,HM,9,"['0', '7', '0', '0', '2', '0']"
2002,Glasgow,United Kingdom,Mike,Liu,New Zealand,294,,9,"['6', '1', '0', '1', '1', '0']"
2002,Glasgow,United Kingdom,Tamara,von Glehn,South Africa,294,,9,"['2', '6', '0', '0', '1', '0']"
2002,Glasgow,United Kingdom,Florian,Schuler,Switzerland,294,HM,9,"['7', '0', '0', '2', '0', '0']"
2002,Glasgow,United Kingdom,Janez,Šter,Slovenia,294,,9,"['2', '6', '0', '0', '1', '0']"
2002,Glasgow,United Kingdom,Wided,Smati,Tunisia,294,HM,9,"['0', '7', '0', '0', '2', '0']"
2002,Glasgow,United Kingdom,Aleksey,Pak,Uzbekistan,294,,9,"['6', '0', '1', '1', '1', '0']"
2002,Glasgow,United Kingdom,Héctor,Chang,Venezuela,294,HM,9,"['0', '7', '0', '0', '2', '0']"
2002,Glasgow,United Kingdom,Pedro,Alejandro Quintero Cabra,Colombia,308,HM,8,"['0', '7', '0', '1', '0', '0']"
2002,Glasgow,United Kingdom,Juan Carlos,Uribe Vega,Colombia,308,HM,8,"['1', '0', '0', '7', '0', '0']"
2002,Glasgow,United Kingdom,Andrés Sánchez,García,Cuba,308,HM,8,"['0', '7', '0', '0', '1', '0']"
2002,Glasgow,United Kingdom,Nikolas,Socratous,Cyprus,308,,8,"['0', '6', '0', '1', '1', '0']"
2002,Glasgow,United Kingdom,Søren,Brander,Denmark,308,,8,"['6', '0', '0', '0', '2', '0']"
2002,Glasgow,United Kingdom,Martin,Wedel Jacobsen,Denmark,308,,8,"['0', '6', '0', '0', '2', '0']"
2002,Glasgow,United Kingdom,Shota,Tsiskaridze,Georgia,308,HM,8,"['0', '7', '0', '0', '1', '0']"
2002,Glasgow,United Kingdom,Helga,Ragnheiður Haraldsdóttir,Iceland,308,HM,8,"['0', '0', '0', '7', '1', '0']"
2002,Glasgow,United Kingdom,Stefán,Þorvarðarson,Iceland,308,HM,8,"['7', '0', '0', '0', '1', '0']"
2002,Glasgow,United Kingdom,Nuwan,Didula De Silva,Sri Lanka,308,,8,"['1', '6', '0', '0', '1', '0']"
2002,Glasgow,United Kingdom,Sandun,Viraj Wimalaguna Kodituwa,Sri Lanka,308,HM,8,"['1', '7', '0', '0', '0', '0']"
2002,Glasgow,United Kingdom,Mohamed,Ben Driss Alami,Morocco,308,HM,8,"['0', '7', '0', '0', '1', '0']"
2002,Glasgow,United Kingdom,Ahmad-Fahmi,Ismail,Malaysia,308,,8,"['3', '0', '0', '4', '1', '0']"
2002,Glasgow,United Kingdom,Ion,Budanaev,Republic of Moldova,308,,8,"['3', '1', '0', '3', '1', '0']"
2002,Glasgow,United Kingdom,Irina,Panovska,North Macedonia,308,HM,8,"['0', '0', '0', '7', '1', '0']"
2002,Glasgow,United Kingdom,Taco,Vader,Netherlands,308,,8,"['6', '1', '0', '0', '1', '0']"
2002,Glasgow,United Kingdom,Pieta,Brown,New Zealand,308,HM,8,"['0', '0', '0', '7', '1', '0']"
2002,Glasgow,United Kingdom,Carlos,Eugenio Sauer Ayala,Paraguay,308,HM,8,"['1', '0', '0', '7', '0', '0']"
2002,Glasgow,United Kingdom,Claudio,Espinoza,Peru,308,,8,"['0', '6', '0', '1', '1', '0']"
2002,Glasgow,United Kingdom,Samuel,Timothy Dy,Philippines,308,HM,8,"['0', '0', '0', '7', '1', '0']"
2002,Glasgow,United Kingdom,Andreia Maria,Hortense Gomes,Portugal,308,,8,"['5', '0', '0', '3', '0', '0']"
2002,Glasgow,United Kingdom,Sherry,Gong,Puerto Rico,308,,8,"['1', '6', '0', '0', '1', '0']"
2002,Glasgow,United Kingdom,Erik,Štrumbelj,Slovenia,308,HM,8,"['0', '0', '0', '7', '1', '0']"
2002,Glasgow,United Kingdom,Batyr,Atayev,Turkmenistan,308,HM,8,"['0', '7', '0', '0', '1', '0']"
2002,Glasgow,United Kingdom,Khamza,Davletov,Uzbekistan,308,,8,"['0', '6', '1', '0', '1', '0']"
2002,Glasgow,United Kingdom,Doniyor,Nafasov,Uzbekistan,308,,8,"['0', '6', '0', '1', '1', '0']"
2002,Glasgow,United Kingdom,Artak,Vardanyan,Armenia,334,,7,"['0', '6', '0', '0', '1', '0']"
2002,Glasgow,United Kingdom,Ivana,Mihajlović,Bosnia and Herzegovina,334,,7,"['0', '6', '0', '0', '1', '0']"
2002,Glasgow,United Kingdom,Jacob,Kolind,Denmark,334,,7,"['6', '0', '0', '0', '1', '0']"
2002,Glasgow,United Kingdom,Anne Marie,Svane,Denmark,334,HM,7,"['0', '7', '0', '0', '0', '0']"
2002,Glasgow,United Kingdom,José,Miguel Manzano Prego,Spain,334,,7,"['6', '0', '0', '0', '1', '0']"
2002,Glasgow,United Kingdom,Oleg,Košik,Estonia,334,,7,"['0', '0', '1', '4', '2', '0']"
2002,Glasgow,United Kingdom,James,Wall,Ireland,334,HM,7,"['0', '0', '0', '7', '0', '0']"
2002,Glasgow,United Kingdom,Ignas,Budvytis,Lithuania,334,,7,"['0', '0', '0', '6', '1', '0']"
2002,Glasgow,United Kingdom,Jonas,Kubilius,Lithuania,334,HM,7,"['0', '0', '0', '7', '0', '0']"
2002,Glasgow,United Kingdom,Sam,Meyer,Luxembourg,334,HM,7,"['0', '0', '0', '7', '0', '0']"
2002,Glasgow,United Kingdom,Eugen,Ciur,Republic of Moldova,334,,7,"['0', '6', '0', '0', '1', '0']"
2002,Glasgow,United Kingdom,Constantin,Jucovschi,Republic of Moldova,334,,7,"['6', '0', '0', '0', '1', '0']"
2002,Glasgow,United Kingdom,Bojan,Prangoski,North Macedonia,334,,7,"['0', '1', '0', '5', '1', '0']"
2002,Glasgow,United Kingdom,Dragan,Zahariev,North Macedonia,334,,7,"['1', '0', '0', '5', '1', '0']"
2002,Glasgow,United Kingdom,Erdenebulgan,Damdinsuren,Mongolia,334,,7,"['0', '6', '0', '0', '1', '0']"
2002,Glasgow,United Kingdom,Jorge,Tipe,Peru,334,,7,"['0', '6', '0', '0', '1', '0']"
2002,Glasgow,United Kingdom,Polat,Chariyew,Turkmenistan,334,,7,"['0', '6', '0', '0', '1', '0']"
2002,Glasgow,United Kingdom,Nathan,Bowler,United Kingdom,334,,7,"['3', '1', '1', '1', '1', '0']"
2002,Glasgow,United Kingdom,Haik,Sedrakyan,Armenia,352,,6,"['0', '6', '0', '0', '0', '0']"
2002,Glasgow,United Kingdom,Tural,Sadikov,Azerbaijan,352,,6,"['0', '1', '0', '4', '1', '0']"
2002,Glasgow,United Kingdom,Stefanos,Aivazidis,Greece,352,,6,"['0', '1', '0', '4', '1', '0']"
2002,Glasgow,United Kingdom,Ali,Zouiten,Morocco,352,,6,"['0', '0', '0', '3', '3', '0']"
2002,Glasgow,United Kingdom,Jon,Marius Venstad,Norway,352,,6,"['5', '1', '0', '0', '0', '0']"
2002,Glasgow,United Kingdom,Yurie,Budhu,Trinidad and Tobago,352,,6,"['5', '0', '0', '1', '0', '0']"
2002,Glasgow,United Kingdom,Kieron Scott,Singh,Trinidad and Tobago,352,,6,"['1', '1', '0', '3', '1', '0']"
2002,Glasgow,United Kingdom,Bassem,Ammar,Tunisia,352,,6,"['1', '0', '0', '4', '1', '0']"
2002,Glasgow,United Kingdom,Evarist,Byberi,Albania,360,,5,"['0', '0', '0', '5', '0', '0']"
2002,Glasgow,United Kingdom,Avet,Grigoryan,Armenia,360,,5,"['0', '0', '0', '4', '1', '0']"
2002,Glasgow,United Kingdom,Famil,Dostuev,Azerbaijan,360,,5,"['0', '0', '0', '4', '1', '0']"
2002,Glasgow,United Kingdom,Charalampos,Varnava,Cyprus,360,,5,"['0', '0', '0', '4', '1', '0']"
2002,Glasgow,United Kingdom,Kyriakos,Zacharias,Cyprus,360,,5,"['0', '0', '0', '4', '1', '0']"
2002,Glasgow,United Kingdom,Goran,Ljaljić,Croatia,360,,5,"['0', '0', '0', '5', '0', '0']"
2002,Glasgow,United Kingdom,Ainun,Najib,Indonesia,360,,5,"['2', '1', '0', '0', '2', '0']"
2002,Glasgow,United Kingdom,Höskuldur Pétur,Halldórsson,Iceland,360,,5,"['1', '1', '0', '3', '0', '0']"
2002,Glasgow,United Kingdom,Pavel,Toktaliev,Kyrgyzstan,360,,5,"['1', '0', '0', '4', '0', '0']"
2002,Glasgow,United Kingdom,Andrius,Stankevicius,Lithuania,360,,5,"['3', '0', '0', '0', '0', '2']"
2002,Glasgow,United Kingdom,Marc,Kaufmann,Luxembourg,360,,5,"['0', '0', '0', '4', '1', '0']"
2002,Glasgow,United Kingdom,Anass,Ouazzani Chahidi,Morocco,360,,5,"['0', '0', '0', '4', '1', '0']"
2002,Glasgow,United Kingdom,Alan,Barreto Jaime,Mexico,360,,5,"['0', '0', '0', '4', '1', '0']"
2002,Glasgow,United Kingdom,Stojan,Trajanovski,North Macedonia,360,,5,"['0', '0', '0', '2', '3', '0']"
2002,Glasgow,United Kingdom,Carlos,X. Soto,Puerto Rico,360,,5,"['0', '1', '0', '4', '0', '0']"
2002,Glasgow,United Kingdom,Samuel,Zuercher,Switzerland,360,,5,"['0', '0', '1', '4', '0', '0']"
2002,Glasgow,United Kingdom,Tone,Gradišek,Slovenia,360,,5,"['1', '0', '0', '4', '0', '0']"
2002,Glasgow,United Kingdom,Nils-Erik,Bomark,Sweden,360,,5,"['4', '0', '0', '0', '1', '0']"
2002,Glasgow,United Kingdom,Clemens,Koppensteiner,Austria,378,,4,"['0', '1', '0', '2', '1', '0']"
2002,Glasgow,United Kingdom,Suk Ling,Chau,Hong Kong,378,,4,"['2', '0', '0', '1', '1', '0']"
2002,Glasgow,United Kingdom,Guntur,Sinardi,Indonesia,378,,4,"['0', '0', '0', '4', '0', '0']"
2002,Glasgow,United Kingdom,Diarmuid,Early,Ireland,378,,4,"['1', '0', '0', '1', '2', '0']"
2002,Glasgow,United Kingdom,Loi,Long Chio,Macau,378,,4,"['0', '1', '0', '3', '0', '0']"
2002,Glasgow,United Kingdom,Yu-Sheng,Soon,Malaysia,378,,4,"['0', '0', '0', '4', '0', '0']"
2002,Glasgow,United Kingdom,Juan Ricardo,De la O Flores,Mexico,378,,4,"['0', '0', '0', '3', '1', '0']"
2002,Glasgow,United Kingdom,Ankhbayar,Boldbaatar,Mongolia,378,,4,"['0', '0', '0', '4', '0', '0']"
2002,Glasgow,United Kingdom,Esther,Bod,Netherlands,378,,4,"['0', '0', '0', '3', '1', '0']"
2002,Glasgow,United Kingdom,Marc,Rainier Dy Ngo,Philippines,378,,4,"['0', '0', '0', '4', '0', '0']"
2002,Glasgow,United Kingdom,Julian,Kellerhals,Switzerland,378,,4,"['2', '0', '0', '1', '1', '0']"
2002,Glasgow,United Kingdom,Aleksandra,Franc,Slovenia,378,,4,"['4', '0', '0', '0', '0', '0']"
2002,Glasgow,United Kingdom,Shavak,Sinanan,Trinidad and Tobago,378,,4,"['0', '0', '0', '4', '0', '0']"
2002,Glasgow,United Kingdom,Yasser,Boulares,Tunisia,378,,4,"['0', '0', '0', '3', '1', '0']"
2002,Glasgow,United Kingdom,Taras,Matokhnyuk,Ukraine,378,,4,"['0', '0', '0', '0', '1', '3']"
2002,Glasgow,United Kingdom,Ariel,Apostoli,Albania,393,,3,"['0', '1', '0', '2', '0', '0']"
2002,Glasgow,United Kingdom,Alejandro,Deymonnaz,Argentina,393,,3,"['0', '1', '0', '0', '2', '0']"
2002,Glasgow,United Kingdom,William,Vandenberghe,Belgium,393,,3,"['0', '0', '0', '1', '2', '0']"
2002,Glasgow,United Kingdom,Frédéric,Vanhove,Belgium,393,,3,"['1', '1', '0', '0', '1', '0']"
2002,Glasgow,United Kingdom,Emil,Ilic-Georgijević,Bosnia and Herzegovina,393,,3,"['0', '1', '0', '0', '2', '0']"
2002,Glasgow,United Kingdom,Daniel Rodrigo,López,Spain,393,,3,"['1', '0', '0', '2', '0', '0']"
2002,Glasgow,United Kingdom,David García,Soriano,Spain,393,,3,"['0', '0', '1', '0', '2', '0']"
2002,Glasgow,United Kingdom,Pedro Fernando,Morales Almazán,Guatemala,393,,3,"['0', '1', '0', '1', '1', '0']"
2002,Glasgow,United Kingdom,Athanasios,Papaioannou,Greece,393,,3,"['1', '0', '1', '0', '1', '0']"
2002,Glasgow,United Kingdom,Michael,Samaradana Putr,Indonesia,393,,3,"['0', '0', '0', '0', '3', '0']"
2002,Glasgow,United Kingdom,Mohammed,Miri,Morocco,393,,3,"['0', '1', '0', '0', '2', '0']"
2002,Glasgow,United Kingdom,Rodrigo Jesús,Hernández Gutiérrez,Mexico,393,,3,"['0', '1', '0', '0', '2', '0']"
2002,Glasgow,United Kingdom,David,Narum,Norway,393,,3,"['0', '0', '0', '3', '0', '0']"
2002,Glasgow,United Kingdom,Ingo,Dyck Harder,Paraguay,393,,3,"['0', '0', '0', '3', '0', '0']"
2002,Glasgow,United Kingdom,Raymund Christopher,Cuesico,Philippines,393,,3,"['0', '0', '0', '3', '0', '0']"
2002,Glasgow,United Kingdom,Luís Alexandre Meira,Fernandes Alves Pereira,Portugal,393,,3,"['1', '0', '0', '2', '0', '0']"
2002,Glasgow,United Kingdom,Carlos,Fonseca,Puerto Rico,393,,3,"['1', '0', '0', '1', '1', '0']"
2002,Glasgow,United Kingdom,Grigor,Aghanyan,Armenia,410,,2,"['0', '0', '0', '1', '1', '0']"
2002,Glasgow,United Kingdom,Fuad,Hamidli,Azerbaijan,410,,2,"['0', '0', '0', '1', '1', '0']"
2002,Glasgow,United Kingdom,Susana,Ladra González,Spain,410,,2,"['0', '0', '0', '1', '1', '0']"
2002,Glasgow,United Kingdom,Konstantinos,Stavropoulos,Greece,410,,2,"['0', '1', '0', '0', '1', '0']"
2002,Glasgow,United Kingdom,Tomislav,Gracin,Croatia,410,,2,"['0', '0', '0', '1', '1', '0']"
2002,Glasgow,United Kingdom,EJ,Daly,Ireland,410,,2,"['0', '0', '0', '1', '1', '0']"
2002,Glasgow,United Kingdom,Þorbjörn,Guðmundsson,Iceland,410,,2,"['1', '0', '0', '1', '0', '0']"
2002,Glasgow,United Kingdom,Líney Halla,Kristinsdóttir,Iceland,410,,2,"['0', '1', '0', '0', '1', '0']"
2002,Glasgow,United Kingdom,Valts,Sondors,Latvia,410,,2,"['0', '0', '0', '0', '2', '0']"
2002,Glasgow,United Kingdom,Anass,Nifa,Morocco,410,,2,"['0', '0', '0', '0', '2', '0']"
2002,Glasgow,United Kingdom,Misha,Stassen,Netherlands,410,,2,"['1', '0', '1', '0', '0', '0']"
2002,Glasgow,United Kingdom,Ryan Jerome,Chua,Philippines,410,,2,"['1', '0', '0', '1', '0', '0']"
2002,Glasgow,United Kingdom,Iat Fong,António Lei,Portugal,410,,2,"['1', '0', '0', '1', '0', '0']"
2002,Glasgow,United Kingdom,Soraia Alexandra,Osório C. Pimenta,Portugal,410,,2,"['0', '0', '0', '2', '0', '0']"
2002,Glasgow,United Kingdom,Tine,Porenta,Slovenia,410,,2,"['0', '0', '0', '1', '1', '0']"
2002,Glasgow,United Kingdom,Umar,Samandarov,Turkmenistan,410,,2,"['0', '0', '0', '2', '0', '0']"
2002,Glasgow,United Kingdom,Andrew,Affoo,Trinidad and Tobago,410,,2,"['0', '0', '0', '0', '2', '0']"
2002,Glasgow,United Kingdom,Abuenameh,Aiyejina,Trinidad and Tobago,410,,2,"['0', '0', '0', '0', '2', '0']"
2002,Glasgow,United Kingdom,Sarasvati,Bahadursingh,Trinidad and Tobago,410,,2,"['1', '0', '0', '0', '1', '0']"
2002,Glasgow,United Kingdom,Mohamed,Lakhdar,Tunisia,410,,2,"['0', '0', '0', '1', '1', '0']"
2002,Glasgow,United Kingdom,Aurora,Stephany,Venezuela,410,,2,"['0', '0', '0', '2', '0', '0']"
2002,Glasgow,United Kingdom,Dritan,Tako,Albania,431,,1,"['0', '0', '0', '1', '0', '0']"
2002,Glasgow,United Kingdom,Vahan,Simonyan,Armenia,431,,1,"['1', '0', '0', '0', '0', '0']"
2002,Glasgow,United Kingdom,Stefan,Löffler,Austria,431,,1,"['0', '0', '0', '0', '1', '0']"
2002,Glasgow,United Kingdom,Azer,Karimov,Azerbaijan,431,,1,"['0', '0', '0', '0', '1', '0']"
2002,Glasgow,United Kingdom,Miloš,Radoičić,Bosnia and Herzegovina,431,,1,"['0', '0', '0', '0', '1', '0']"
2002,Glasgow,United Kingdom,Marios,Pantziaras,Cyprus,431,,1,"['0', '0', '0', '0', '1', '0']"
2002,Glasgow,United Kingdom,Matheos,Stylianou,Cyprus,431,,1,"['0', '0', '0', '0', '1', '0']"
2002,Glasgow,United Kingdom,Romnie Alberto,Acosta Castro,Ecuador,431,,1,"['0', '1', '0', '0', '0', '0']"
2002,Glasgow,United Kingdom,David Leonardo,Barzallo Correa,Ecuador,431,,1,"['0', '0', '0', '1', '0', '0']"
2002,Glasgow,United Kingdom,Eduardo,Vallarino Vernaza,Ecuador,431,,1,"['0', '0', '0', '1', '0', '0']"
2002,Glasgow,United Kingdom,Dmitri,Petšonkin,Estonia,431,,1,"['0', '1', '0', '0', '0', '0']"
2002,Glasgow,United Kingdom,Michaelle,Perez,Guatemala,431,,1,"['0', '0', '0', '0', '1', '0']"
2002,Glasgow,United Kingdom,Syafri,Bahar,Indonesia,431,,1,"['0', '0', '0', '1', '0', '0']"
2002,Glasgow,United Kingdom,Jerry,Buckley,Ireland,431,,1,"['0', '0', '0', '0', '1', '0']"
2002,Glasgow,United Kingdom,Nurdin,Takenov,Kyrgyzstan,431,,1,"['0', '0', '0', '0', '1', '0']"
2002,Glasgow,United Kingdom,Ali,Alsaibie,Kuwait,431,,1,"['0', '0', '0', '1', '0', '0']"
2002,Glasgow,United Kingdom,Mekdad,Asad Allah,Kuwait,431,,1,"['0', '0', '0', '1', '0', '0']"
2002,Glasgow,United Kingdom,Chou,Tat Hoi,Macau,431,,1,"['0', '0', '0', '0', '1', '0']"
2002,Glasgow,United Kingdom,Muhammad-Ikhwan,Azla,Malaysia,431,,1,"['0', '0', '0', '1', '0', '0']"
2002,Glasgow,United Kingdom,Jonathan,Ramachandran,Malaysia,431,,1,"['0', '0', '0', '0', '1', '0']"
2002,Glasgow,United Kingdom,Ta-Sheng,Tan,Malaysia,431,,1,"['0', '0', '0', '0', '1', '0']"
2002,Glasgow,United Kingdom,Alexei,Dercaci,Republic of Moldova,431,,1,"['0', '1', '0', '0', '0', '0']"
2002,Glasgow,United Kingdom,Heindrick Franell,Cu,Philippines,431,,1,"['0', '0', '0', '1', '0', '0']"
2002,Glasgow,United Kingdom,José,F. Alegría,Puerto Rico,431,,1,"['0', '0', '0', '1', '0', '0']"
2002,Glasgow,United Kingdom,Theo,Mokgatlhe,South Africa,431,,1,"['0', '0', '0', '0', '1', '0']"
2002,Glasgow,United Kingdom,Stefan,Binder,Switzerland,431,,1,"['0', '0', '0', '1', '0', '0']"
2002,Glasgow,United Kingdom,Jihad,Harrath,Tunisia,431,,1,"['0', '0', '0', '0', '1', '0']"
2002,Glasgow,United Kingdom,Eduardo,Senturión,Uruguay,431,,1,"['0', '0', '0', '1', '0', '0']"
